video_id,true_label,pred_label,direction,max_score,top3_mean,top5_mean,positive_count,positive_ratio,max_consecutive,first_positive_window,last_positive_window,mean_keypoint_confidence,min_keypoint_confidence
01675_Y_E_BY_C8,1,1,BY,0.9792044162750244,0.9790223240852356,0.9786308407783508,24,0.5853658536585366,24,0,23,0.5314080984127231,0.4653080403804779
01676_Y_E_N_C6,0,0,N,0.22112871706485748,0.2076631635427475,0.20052766799926758,0,0.0,0,-1,-1,0.5884893303964196,0.5427333116531372
01676_Y_E_N_C7,0,0,N,0.25924909114837646,0.25124675035476685,0.23833608627319336,0,0.0,0,-1,-1,0.5237630598428773,0.4824581444263458
01677_Y_E_FY_C5,1,1,FY,0.9758521914482117,0.9756615161895752,0.9746036529541016,22,0.5365853658536586,22,0,21,0.5691666944724757,0.4725396931171417
01677_Y_E_FY_C8,1,1,FY,0.9748662710189819,0.9741778373718262,0.9732679128646851,22,0.5365853658536586,22,0,21,0.7372985424065008,0.6320425868034363
01678_Y_E_SY_C8,1,1,SY,0.9433754682540894,0.9418613314628601,0.9401044845581055,22,0.5365853658536586,22,0,21,0.5005209227887596,0.47808536887168884
01679_Y_E_N_C8,0,0,N,0.2670038342475891,0.23842787742614746,0.2103385031223297,0,0.0,0,-1,-1,0.6876055990777364,0.5957868695259094
01683_Y_E_N_C6,0,0,N,0.6440525650978088,0.5911158919334412,0.5615288019180298,3,0.07317073170731707,1,25,40,0.4926020721109902,0.45880287885665894
01684_Y_E_FY_C6,1,1,FY,0.9750898480415344,0.9749189019203186,0.9745861887931824,23,0.5609756097560976,23,0,22,0.5127269763772081,0.4429911673069
01684_Y_E_FY_C7,1,1,FY,0.976262629032135,0.975746214389801,0.9751429557800293,24,0.5853658536585366,24,0,23,0.5828580885398679,0.5250599980354309
01685_Y_E_SY_C7,1,1,SY,0.9788104295730591,0.9784132838249207,0.9781616926193237,22,0.5365853658536586,22,0,21,0.5710293308990758,0.48982229828834534
01688_Y_E_FY_C5,1,1,FY,0.9743978977203369,0.9740346074104309,0.9737312197685242,24,0.5853658536585366,24,0,23,0.6295687701643967,0.5261832475662231
01688_Y_E_FY_C6,1,1,FY,0.9760905504226685,0.9753573536872864,0.9745258092880249,23,0.5609756097560976,23,0,22,0.5217229360487403,0.4797004759311676
01691_Y_E_FY_C5,1,1,FY,0.9784238934516907,0.9783919453620911,0.9782255291938782,21,0.5121951219512195,21,0,20,0.6671427677317363,0.6114062666893005
01692_Y_E_SY_C5,1,1,SY,0.9770914912223816,0.9766684174537659,0.9761296510696411,24,0.5853658536585366,24,0,23,0.6116941934678612,0.5067785382270813
01694_Y_E_N_C5,0,0,N,0.35731011629104614,0.33942627906799316,0.32869091629981995,0,0.0,0,-1,-1,0.6365565163333241,0.6173998713493347
01696_Y_E_FY_C5,1,1,FY,0.8819037079811096,0.881110668182373,0.8797208070755005,18,0.43902439024390244,18,0,17,0.2712266372471321,0.22184401750564575
01697_Y_E_SY_C8,1,1,SY,0.7669453620910645,0.7644081115722656,0.7568502426147461,18,0.43902439024390244,18,3,20,0.28356505566980783,0.21147532761096954
01699_Y_E_N_C5,0,0,N,0.29800719022750854,0.2734120786190033,0.26379910111427307,0,0.0,0,-1,-1,0.4808892644033199,0.37912487983703613
01699_Y_E_N_C6,0,0,N,0.5258219838142395,0.4684208929538727,0.4087204933166504,1,0.024390243902439025,1,26,26,0.47328219399219607,0.34002023935317993
01699_Y_E_N_C7,0,0,N,0.46684539318084717,0.4283624589443207,0.3759896159172058,0,0.0,0,-1,-1,0.42760857939720154,0.3151789903640747
01699_Y_E_N_C8,0,0,N,0.274202436208725,0.25794076919555664,0.2464190274477005,0,0.0,0,-1,-1,0.4193469736634231,0.31679296493530273
01700_Y_E_FY_C7,1,1,FY,0.9763543605804443,0.9761097431182861,0.9752607345581055,20,0.4878048780487805,20,0,19,0.41153664995984335,0.36191728711128235
01700_Y_E_FY_C8,1,1,FY,0.9759794473648071,0.9744780659675598,0.9731051325798035,19,0.4634146341463415,19,0,18,0.4573974769289901,0.3935490846633911
01701_Y_E_SY_C6,1,1,SY,0.9805713891983032,0.9804355502128601,0.9801848530769348,23,0.5609756097560976,23,0,22,0.5624747741513136,0.5235599875450134
01701_Y_E_SY_C8,1,1,SY,0.9781591892242432,0.9778454899787903,0.9774743914604187,23,0.5609756097560976,23,0,22,0.47195180669063475,0.43541809916496277
01703_Y_E_N_C5,0,0,N,0.1825527846813202,0.18102173507213593,0.17760229110717773,0,0.0,0,-1,-1,0.5383648538007969,0.5020691156387329
01704_Y_E_FY_C7,1,1,FY,0.8513894081115723,0.8505582809448242,0.8490487933158875,23,0.5609756097560976,23,17,39,0.25274337864503627,0.19515062868595123
01707_Y_E_N_C5,0,0,N,0.3098424971103668,0.30500075221061707,0.29770123958587646,0,0.0,0,-1,-1,0.3791266047373051,0.3224472403526306
01710_Y_E_BY_C6,1,1,BY,0.9800012707710266,0.979931116104126,0.9798483848571777,25,0.6097560975609756,25,0,24,0.4164358195735187,0.3368026316165924
01714_Y_E_BY_C6,1,1,BY,0.9795761108398438,0.9794595241546631,0.9793431162834167,24,0.5853658536585366,24,0,23,0.5044815852874662,0.4051162004470825
01715_Y_E_N_C7,0,0,N,0.2321680784225464,0.22387902438640594,0.21626511216163635,0,0.0,0,-1,-1,0.5487214377740535,0.4829171895980835
01715_Y_E_N_C8,0,0,N,0.27748990058898926,0.2657659351825714,0.2613179087638855,0,0.0,0,-1,-1,0.5103132782912836,0.4616388976573944
01719_Y_E_N_C6,0,0,N,0.2733340263366699,0.2462526559829712,0.23772898316383362,0,0.0,0,-1,-1,0.6105431594499727,0.5418856143951416
01722_Y_E_BY_C6,1,1,BY,0.9758111238479614,0.9757326245307922,0.9754759669303894,24,0.5853658536585366,24,0,23,0.5712747370324484,0.5164960026741028
01723_Y_E_N_C7,0,0,N,0.33678439259529114,0.32467958331108093,0.3032786548137665,0,0.0,0,-1,-1,0.519748131676418,0.49913063645362854
01724_Y_E_FY_C7,1,1,FY,0.9764105677604675,0.975618839263916,0.973785400390625,22,0.5365853658536586,22,0,21,0.5730004717664021,0.5256213545799255
01725_Y_E_SY_C7,1,1,SY,0.980136513710022,0.9800828099250793,0.9799359440803528,24,0.5853658536585366,24,0,23,0.5086054169550175,0.40787413716316223
01727_Y_E_N_C7,0,0,N,0.2310999035835266,0.2263593226671219,0.20973598957061768,0,0.0,0,-1,-1,0.6413856919218854,0.5746728777885437
01728_Y_E_FY_C6,1,1,FY,0.9786623120307922,0.9784739017486572,0.9781798124313354,23,0.5609756097560976,23,0,22,0.6369431600338076,0.5783596038818359
01728_Y_E_FY_C8,1,1,FY,0.9810256361961365,0.980888307094574,0.9807088971138,21,0.5121951219512195,21,0,20,0.4784812883632939,0.3833489716053009
01731_Y_E_N_C7,0,0,N,0.3424682319164276,0.33159351348876953,0.3176015317440033,0,0.0,0,-1,-1,0.6717024619986371,0.6578956246376038
01733_Y_E_N_C5,0,0,N,0.4009270966053009,0.3937438428401947,0.3819010853767395,0,0.0,0,-1,-1,0.6523735959355424,0.6291252374649048
01738_Y_E_BY_C5,1,1,BY,0.9799830913543701,0.979914665222168,0.979747474193573,26,0.6341463414634146,26,0,25,0.4115669778207453,0.3489271402359009
01741_Y_E_BY_C8,1,1,BY,0.9782196283340454,0.9778625965118408,0.9773470163345337,23,0.5609756097560976,23,0,22,0.3423099350638506,0.2680976986885071
01743_Y_E_SY_C5,1,1,SY,0.9797638654708862,0.9794960021972656,0.9789727926254272,26,0.6341463414634146,26,0,25,0.5915287304215315,0.4751743674278259
01746_Y_E_FY_C5,1,1,FY,0.9800642132759094,0.9798374772071838,0.9796446561813354,25,0.6097560975609756,25,0,24,0.39375495401824395,0.3093981146812439
01746_Y_E_FY_C7,1,1,FY,0.9782203435897827,0.9779844284057617,0.9774109721183777,26,0.6341463414634146,26,0,25,0.616240407635526,0.48695313930511475
01747_Y_E_SY_C6,1,1,SY,0.9784448742866516,0.9781513214111328,0.977724552154541,25,0.6097560975609756,25,0,24,0.5960971465924891,0.36010605096817017
01748_Y_E_BY_C5,1,1,BY,0.9798751473426819,0.9796790480613708,0.9792507290840149,23,0.5609756097560976,23,0,22,0.4150381160945427,0.31977716088294983
01751_Y_E_SY_C7,1,1,SY,0.7585023045539856,0.755443811416626,0.7519133687019348,20,0.4878048780487805,20,0,19,0.3029641305528036,0.25684475898742676
01752_Y_E_FY_C5,1,1,FY,0.9773239493370056,0.9766060709953308,0.9757744073867798,26,0.6341463414634146,26,1,26,0.6061251308859849,0.4892352521419525
01752_Y_E_FY_C6,1,1,FY,0.9768494963645935,0.9762039184570312,0.9746214151382446,26,0.6341463414634146,26,0,25,0.49636160818541925,0.45540037751197815
01752_Y_E_FY_C8,1,1,FY,0.9528141021728516,0.9520232677459717,0.9509238004684448,25,0.6097560975609756,25,0,24,0.2806155172789969,0.17612645030021667
01754_Y_E_BY_C6,1,1,BY,0.9774920344352722,0.9773635268211365,0.9769911766052246,28,0.6829268292682927,28,0,27,0.5983169136977777,0.5165628790855408
01754_Y_E_BY_C8,1,1,BY,0.8738999962806702,0.8635327219963074,0.8548955917358398,25,0.6097560975609756,25,0,24,0.26322353122437875,0.09574451297521591
01757_Y_E_SY_C6,1,1,SY,0.9802740812301636,0.9799485206604004,0.9798251390457153,26,0.6341463414634146,26,0,25,0.5125849922982658,0.3925594389438629
01758_Y_E_BY_C7,1,1,BY,0.8871685266494751,0.8824672102928162,0.8796284794807434,22,0.5365853658536586,22,0,21,0.22735630411927293,0.07912161946296692
01758_Y_E_BY_C8,1,1,BY,0.7410308718681335,0.7273032665252686,0.7147822976112366,14,0.34146341463414637,11,0,14,0.2864250526195619,0.20390309393405914
01759_Y_E_N_C7,0,0,N,0.2421570122241974,0.23522472381591797,0.22671715915203094,0,0.0,0,-1,-1,0.6113414182895567,0.5845320820808411
01760_Y_E_FY_C7,1,1,FY,0.9766792058944702,0.9761495590209961,0.9752591252326965,25,0.6097560975609756,25,0,24,0.5170341068651618,0.4668889045715332
01760_Y_E_FY_C8,1,1,FY,0.9698073863983154,0.969241201877594,0.9690054059028625,25,0.6097560975609756,25,0,24,0.5135703508446856,0.44854381680488586
01761_Y_E_SY_C6,1,1,SY,0.9797596335411072,0.979672372341156,0.9794890284538269,25,0.6097560975609756,25,1,25,0.3853350877761841,0.30630412697792053
01761_Y_E_SY_C7,1,1,SY,0.9810184240341187,0.9807893633842468,0.9806388020515442,25,0.6097560975609756,25,0,24,0.43859422933764575,0.3636757731437683
01763_Y_E_N_C6,0,0,N,0.2686980962753296,0.25682273507118225,0.24342212080955505,0,0.0,0,-1,-1,0.5037145193030195,0.45482316613197327
01764_Y_E_FY_C6,1,1,FY,0.9761953949928284,0.9757493138313293,0.9746249914169312,25,0.6097560975609756,25,0,24,0.6209642160229567,0.5886619091033936
01764_Y_E_FY_C7,1,1,FY,0.9769129753112793,0.9767524600028992,0.9764698147773743,24,0.5853658536585366,24,0,23,0.4081555139727709,0.26706311106681824
01766_Y_E_BY_C6,1,1,BY,0.9776771664619446,0.9774508476257324,0.9771875143051147,25,0.6097560975609756,25,0,24,0.5079081145728507,0.4144861102104187
01766_Y_E_BY_C8,1,1,BY,0.9767019748687744,0.9765238761901855,0.9761216044425964,24,0.5853658536585366,24,0,23,0.445165431354104,0.36038681864738464
01767_Y_E_N_C5,0,0,N,0.16397644579410553,0.16125226020812988,0.1585511714220047,0,0.0,0,-1,-1,0.5423927248978033,0.5002027153968811
01768_Y_E_FY_C6,1,1,FY,0.9789236187934875,0.9788619875907898,0.9786415100097656,27,0.6585365853658537,27,0,26,0.5606825795115494,0.4956260621547699
01768_Y_E_FY_C8,1,1,FY,0.9786491990089417,0.9782293438911438,0.9778324365615845,26,0.6341463414634146,26,0,25,0.4578248131565931,0.3535189628601074
01771_Y_E_N_C5,0,0,N,0.36360424757003784,0.31505778431892395,0.28436702489852905,0,0.0,0,-1,-1,0.5218448893326085,0.4914727807044983
01771_Y_E_N_C7,0,0,N,0.35133108496665955,0.34931281208992004,0.34297898411750793,0,0.0,0,-1,-1,0.630967840915773,0.5642359852790833
01771_Y_E_N_C8,0,0,N,0.395988404750824,0.3726027011871338,0.33992496132850647,0,0.0,0,-1,-1,0.5667972521084111,0.5232074856758118
01772_Y_E_BY_C6,1,1,BY,0.9798102378845215,0.9797245860099792,0.9795348048210144,26,0.6341463414634146,26,0,25,0.538262492272912,0.4611082375049591
01773_Y_E_N_C5,0,0,N,0.20244787633419037,0.19897060096263885,0.19609367847442627,0,0.0,0,-1,-1,0.6325611268601766,0.6035060286521912
01776_Y_E_FY_C7,1,1,FY,0.938925564289093,0.9365529417991638,0.9355336427688599,25,0.6097560975609756,25,1,25,0.37387354708299403,0.30233845114707947
01777_Y_E_SY_C5,1,1,SY,0.9800930023193359,0.9799726009368896,0.979714035987854,27,0.6585365853658537,27,1,27,0.587767746390366,0.5001051425933838
01778_Y_E_BY_C8,1,1,BY,0.9761221408843994,0.976046621799469,0.9759021997451782,25,0.6097560975609756,25,0,24,0.29383489525899653,0.23010313510894775
01779_Y_E_FY_C6,1,1,FY,0.9780508279800415,0.9774954915046692,0.9767781496047974,24,0.5853658536585366,24,0,23,0.5179462658195961,0.2942136228084564
01779_Y_E_FY_C7,1,1,FY,0.9021367430686951,0.8995668292045593,0.8957231640815735,18,0.43902439024390244,18,1,18,0.23137979572866021,0.15347136557102203
01785_Y_E_N_C5,0,0,N,0.28585395216941833,0.2758167088031769,0.2666225731372833,0,0.0,0,-1,-1,0.6379681840175535,0.6310340762138367
01785_Y_E_N_C6,0,0,N,0.194283589720726,0.18977248668670654,0.18597610294818878,0,0.0,0,-1,-1,0.6287832579961637,0.5878556370735168
01785_Y_E_N_C8,0,0,N,0.2185172289609909,0.213218554854393,0.20568540692329407,0,0.0,0,-1,-1,0.4547337213667428,0.44541245698928833
01786_Y_E_FY_C8,1,1,FY,0.9745160937309265,0.9726501107215881,0.970657229423523,25,0.6097560975609756,25,1,25,0.4999555494727158,0.43711057305336
01787_Y_E_SY_C5,1,1,SY,0.9796816110610962,0.9794982075691223,0.9792836904525757,24,0.5853658536585366,24,1,24,0.3265753471996726,0.22682707011699677
01787_Y_E_SY_C7,1,1,SY,0.9798001646995544,0.9794829487800598,0.9791906476020813,24,0.5853658536585366,24,1,24,0.5637524971147863,0.4838736653327942
01788_Y_E_BY_C5,1,1,BY,0.9765356183052063,0.9753239154815674,0.9738919138908386,23,0.5609756097560976,23,0,22,0.42256237166683847,0.3890574276447296
01799_Y_E_N_C6,0,0,N,0.28575947880744934,0.2740112245082855,0.2598646581172943,0,0.0,0,-1,-1,0.48372799957670815,0.39978399872779846
01799_Y_E_N_C8,0,0,N,0.15889044106006622,0.1506393551826477,0.1434193253517151,0,0.0,0,-1,-1,0.6215014792070156,0.570088803768158
01802_Y_A_BY_C7,1,1,BY,0.9806758165359497,0.9806244969367981,0.980488657951355,25,0.6097560975609756,25,0,24,0.578670183332955,0.554844081401825
01803_Y_A_N_C5,0,0,N,0.29967308044433594,0.28563258051872253,0.2671552002429962,0,0.0,0,-1,-1,0.6215874785330238,0.6075963973999023
01803_Y_A_N_C7,0,0,N,0.3507172465324402,0.33282941579818726,0.31415730714797974,0,0.0,0,-1,-1,0.5946331242235695,0.5104959011077881
01805_Y_A_SY_C8,1,1,SY,0.9780073761940002,0.977929413318634,0.9777658581733704,26,0.6341463414634146,26,0,25,0.35058268650275903,0.17829105257987976
01806_Y_A_BY_C5,1,1,BY,0.9804943799972534,0.9803590774536133,0.9801963567733765,25,0.6097560975609756,25,0,24,0.33463919635226086,0.16851133108139038
01807_Y_A_N_C7,0,0,N,0.4890553057193756,0.42461204528808594,0.39472800493240356,0,0.0,0,-1,-1,0.6488294834043922,0.617637574672699
01809_Y_A_SY_C5,1,1,SY,0.9267812967300415,0.9250720143318176,0.9178692698478699,24,0.5853658536585366,24,0,23,0.2991699910745388,0.20660094916820526
01810_Y_A_BY_C5,1,1,BY,0.8364166021347046,0.7937943339347839,0.7649109959602356,21,0.5121951219512195,21,0,20,0.3034861371284578,0.21977810561656952
01811_Y_A_N_C5,0,0,N,0.3093624413013458,0.2872307300567627,0.23930926620960236,0,0.0,0,-1,-1,0.5093961532522993,0.4098862409591675
01811_Y_A_N_C7,0,0,N,0.29736897349357605,0.2898160219192505,0.25767746567726135,0,0.0,0,-1,-1,0.5404732089217116,0.3210562467575073
01813_Y_A_FY_C6,1,1,FY,0.980413019657135,0.9800050854682922,0.9794921875,23,0.5609756097560976,23,1,23,0.5315184178875714,0.48896509408950806
01819_Y_A_SY_C5,1,1,SY,0.9804908633232117,0.9804450869560242,0.9803478121757507,25,0.6097560975609756,25,1,25,0.5826109647750854,0.545418381690979
01820_Y_A_BY_C6,1,1,BY,0.9795937538146973,0.9793648719787598,0.9790877103805542,25,0.6097560975609756,25,0,24,0.5269739998549949,0.43764686584472656
01821_Y_A_FY_C5,1,1,FY,0.9743457436561584,0.9739379286766052,0.9727778434753418,25,0.6097560975609756,25,1,25,0.48457800469747403,0.3343438506126404
01821_Y_A_FY_C7,1,1,FY,0.9787167906761169,0.9785138964653015,0.9778770208358765,26,0.6341463414634146,26,1,26,0.6375437480647389,0.5953101515769958
01823_Y_A_BY_C6,1,1,BY,0.9717221260070801,0.9701940417289734,0.9687145352363586,20,0.4878048780487805,20,0,19,0.45356477687998514,0.3894609212875366
01824_Y_A_N_C6,0,0,N,0.366464227437973,0.3606562614440918,0.35611212253570557,0,0.0,0,-1,-1,0.6547792452137645,0.6169945001602173
01825_Y_A_FY_C5,1,1,FY,0.9641772508621216,0.9632876515388489,0.9609018564224243,22,0.5365853658536586,22,1,22,0.40171288717083814,0.27263739705085754
01825_Y_A_FY_C6,1,1,FY,0.9756070375442505,0.9747969508171082,0.9732368588447571,25,0.6097560975609756,25,0,24,0.4979816907789649,0.3800172507762909
01826_Y_A_SY_C6,1,1,SY,0.9807553291320801,0.9805579781532288,0.9801910519599915,27,0.6585365853658537,27,0,26,0.6028869617276076,0.5494217872619629
01828_Y_A_N_C6,0,0,N,0.1557084321975708,0.15445825457572937,0.15248961746692657,0,0.0,0,-1,-1,0.6656859982304457,0.6395028829574585
01832_Y_A_N_C5,0,0,N,0.24120858311653137,0.2371247559785843,0.23201493918895721,0,0.0,0,-1,-1,0.5373970575448943,0.4555761516094208
01832_Y_A_N_C8,0,0,N,0.30728140473365784,0.30276885628700256,0.2913408577442169,0,0.0,0,-1,-1,0.499931102118841,0.4515688717365265
01833_Y_A_FY_C6,1,1,FY,0.9444090127944946,0.9439350962638855,0.9427890777587891,24,0.5853658536585366,24,0,23,0.4216953537813047,0.3219020962715149
01833_Y_A_FY_C7,1,1,FY,0.9679391384124756,0.9663107991218567,0.9651864767074585,25,0.6097560975609756,25,0,24,0.6137431859970093,0.5732321739196777
01838_Y_A_FY_C5,1,1,FY,0.9771690964698792,0.9766369462013245,0.9757953882217407,23,0.5609756097560976,23,0,22,0.31611855618837403,0.20500700175762177
01839_Y_A_SY_C5,1,1,SY,0.9797381162643433,0.9795632362365723,0.9791020154953003,25,0.6097560975609756,25,0,24,0.44963322107384845,0.3575928509235382
01839_Y_A_SY_C8,1,1,SY,0.9798745512962341,0.9797172546386719,0.9795015454292297,21,0.5121951219512195,21,0,20,0.3500139404360841,0.22991608083248138
01843_Y_A_FY_C7,1,1,FY,0.9803792238235474,0.980303943157196,0.9800565838813782,25,0.6097560975609756,25,0,24,0.6404775497390003,0.6042859554290771
01843_Y_A_FY_C8,1,1,FY,0.9719938039779663,0.9662818908691406,0.9624279141426086,24,0.5853658536585366,24,0,23,0.4958369840935963,0.43568989634513855
01844_Y_A_SY_C7,1,1,SY,0.9793072938919067,0.9790821075439453,0.9787638783454895,27,0.6585365853658537,27,1,27,0.4677476926547725,0.4009108543395996
01845_Y_A_BY_C7,1,1,BY,0.9765270948410034,0.9760613441467285,0.9752210378646851,23,0.5609756097560976,23,0,22,0.5235952146169616,0.44031304121017456
01847_Y_A_SY_C8,1,1,SY,0.9772273898124695,0.9764750003814697,0.9756420850753784,25,0.6097560975609756,25,1,25,0.4628346315244349,0.4313218891620636
01848_Y_A_BY_C8,1,1,BY,0.965056836605072,0.9642693996429443,0.9623311161994934,22,0.5365853658536586,22,0,21,0.37896442195264307,0.26729556918144226
01849_Y_A_N_C5,0,0,N,0.2303680032491684,0.22223599255084991,0.21111205220222473,0,0.0,0,-1,-1,0.5604632656748701,0.48619815707206726
01853_Y_A_N_C8,0,0,N,0.5135976076126099,0.42534971237182617,0.3620235323905945,0,0.0,0,-1,-1,0.5054943794157447,0.4849850833415985
01854_Y_A_SY_C8,1,1,SY,0.9329785704612732,0.9278709888458252,0.9216781854629517,20,0.4878048780487805,20,14,33,0.39152017199411626,0.21034350991249084
01856_Y_A_N_C8,0,0,N,0.32513874769210815,0.32100164890289307,0.31818443536758423,0,0.0,0,-1,-1,0.4848102142171162,0.40665826201438904
01857_Y_A_FY_C5,1,1,FY,0.9753378629684448,0.9746373295783997,0.9730926752090454,23,0.5609756097560976,23,16,38,0.43135076543179957,0.3834382891654968
01861_Y_A_FY_C5,1,1,FY,0.9689161777496338,0.9675664901733398,0.9648382067680359,24,0.5853658536585366,24,6,29,0.4313400329613104,0.3652433156967163
01861_Y_A_FY_C8,1,1,FY,0.9443614482879639,0.9442174434661865,0.9438983798027039,24,0.5853658536585366,24,5,28,0.23247967060746216,0.12370683997869492
01870_Y_A_BY_C6,1,1,BY,0.9781892895698547,0.9779135584831238,0.9774055480957031,27,0.6585365853658537,27,7,33,0.5996296507556264,0.5217419862747192
01871_Y_A_N_C7,0,0,N,0.3357379138469696,0.3173987865447998,0.30378803610801697,0,0.0,0,-1,-1,0.32488587353287673,0.2100173532962799
01874_Y_A_BY_C5,1,1,BY,0.9772142171859741,0.9757108688354492,0.9737294912338257,9,0.21951219512195122,9,0,8,0.41605536021837375,0.3566565215587616
01875_Y_A_N_C8,0,0,N,0.5244240164756775,0.4501625597476959,0.420248806476593,0,0.0,0,-1,-1,0.46292134683306624,0.442634254693985
01880_Y_A_SY_C7,1,1,SY,0.97776198387146,0.9771592020988464,0.9763763546943665,27,0.6585365853658537,27,5,31,0.5004112313433391,0.3977547883987427
01880_Y_A_SY_C8,1,1,SY,0.979060173034668,0.9787445068359375,0.9781098365783691,26,0.6341463414634146,26,5,30,0.3311678007608507,0.11317326128482819
01883_Y_A_FY_C8,1,1,FY,0.9701539874076843,0.9696393609046936,0.968255341053009,20,0.4878048780487805,20,21,40,0.5800484666010228,0.511308491230011
01884_Y_A_BY_C7,1,1,BY,0.9727581143379211,0.9725245833396912,0.9722051620483398,27,0.6585365853658537,27,3,29,0.49088712218331126,0.34891873598098755
